1,1,1,A,25479.41992,25499.07031,4.542446,0.547284,19.6502,N/A,Not found
1,1,0,A,25499.07031,25499.51953,0.132433,0.168348,0.4493,N/A,Not found
1,1,1,A,25499.51953,25522.89063,4.751687,0.35729,23.371,49.75248,20.099501
1,1,0,AB,25522.89063,25522.94922,1.830858,0,0.0587,41.980999,23.820299
1,1,1,A,25522.94922,25548,4.700785,0.32639,25.0508,42.68087,23.429701
1,1,0,A,25548,25548.59961,0.355221,0.146988,0.5995,39.825565,25.109501
1,1,1,A,25548.59961,25556.07031,5.10596,0.957972,7.4707,38.985897,25.650299
1,1,0,A,25556.07031,25558.16992,0.178558,0.270266,2.0998,123.912666,8.0702
1,1,1,A,25558.16992,25563.96094,4.649859,0.373035,5.791,104.487747,9.5705
1,1,0,A,25563.96094,25564.98047,-0.063579,0.131508,1.0195,126.729866,7.8908
1,1,1,A,25564.98047,25594.94922,4.436493,0.439799,29.9687,146.832092,6.8105
1,1,0,A,25594.94922,25595.2207,0.129897,0.240359,0.2713,32.270348,30.988199
1,1,1,A,25595.2207,25598.42969,4.415249,0.338027,3.209,33.068783,30.24
1,1,0,AB,25598.42969,25598.55078,1.181752,0,0.1215,287.331543,3.4803
1,1,1,A,25598.55078,25599.63086,4.360566,0.365674,1.08,300.255219,3.3305
1,1,0,A,25599.63086,25601.18945,-0.00054,0.158661,1.5585,832.292969,1.2015
1,1,1,A,25601.18945,25604.2207,4.852241,0.284853,3.031,379.003235,2.6385
1,1,0,A,25604.2207,25605.11914,-0.005989,0.18613,0.8986,217.888657,4.5895
1,1,1,A,25605.11914,25607.42969,4.623108,0.241715,2.3104,254.478821,3.9296
1,1,0,A,25607.42969,25607.82031,0.117255,0.229532,0.3907,311.623566,3.209
1,1,1,A,25607.82031,25613.42969,4.404199,0.442691,5.6093,370.219543,2.7011
1,1,0,A,25613.42969,25627.16992,0.054496,0.157403,13.7405,166.666672,6
1,1,1,A,25627.16992,25635.08984,4.465361,0.341373,7.92,51.680122,19.3498
1,1,0,A,25635.08984,25636.58984,-0.002899,0.140755,1.5,46.166985,21.6605
1,1,1,A,25636.58984,25641.44922,4.473981,0.341145,4.8592,106.157112,9.42
1,1,0,AB,25641.44922,25641.50977,2.133229,0,0.0608,157.252487,6.3592
1,1,1,A,25641.50977,25641.81055,4.456593,0.166327,0.3005,203.252029,4.92
1,1,0,A,25641.81055,25644.33008,-0.054215,0.123694,2.5196,2767.782959,0.3613
1,1,1,A,25644.33008,25647.63086,4.225122,0.281785,3.3009,354.597351,2.8201
1,1,0,A,25647.63086,25647.86914,0.425795,0.113233,0.2381,171.806549,5.8205
1,1,1,A,25647.86914,25658.69922,4.643421,0.300647,10.8301,282.565704,3.539
1,1,0,A,25658.69922,25659.0293,1.536264,0.236807,0.33,90.34893,11.0682
1,1,1,AB,25659.0293,25659.11914,2.568063,0,0.0899,89.604935,11.1601
1,1,0,A,25659.11914,25659.50977,1.034169,0.147843,0.3909,2381.519531,0.4199
1,1,1,A,25659.50977,25666.58984,4.826527,0.305107,7.08,2079.866943,0.4808
1,1,0,A,25666.58984,25668.66016,0.048251,0.16205,2.0702,133.852676,7.4709
1,1,1,A,25668.66016,25670.91016,4.741728,0.256234,2.25,109.287231,9.1502
1,1,0,A,25670.91016,25680.08984,0.019783,0.143369,9.1798,231.470764,4.3202
1,1,1,A,25680.08984,25682.82031,4.490685,0.427964,2.7302,87.490593,11.4298
1,1,0,A,25682.82031,25683.35938,-0.060543,0.167455,0.5393,83.963058,11.91
1,1,1,A,25683.35938,25684.05078,4.510155,0.543644,0.6915,305.857178,3.2695
1,1,0,A,25684.05078,25684.5,0.135618,0.1513,0.449,812.479675,1.2308
1,1,1,A,25684.5,25688.33984,4.524659,0.26153,3.84,876.808411,1.1405
1,1,0,A,25688.33984,25690.01953,0.039208,0.195091,1.6795,233.154587,4.289
1,1,1,A,25690.01953,25710.44922,4.631828,0.398409,20.429701,181.175827,5.5195
1,1,0,A,25710.44922,25712.73047,0.000757,0.122014,2.2813,45.230042,22.1092
1,1,1,A,25712.73047,25719.30078,4.694348,0.3044,6.5705,44.031528,22.711
1,1,0,A,25719.30078,25722.99023,0.528751,0.133692,3.6892,112.971375,8.8518
1,1,1,A,25722.99023,25739.93945,4.503362,0.336459,16.949301,97.468735,10.2597
1,1,0,AB,25739.93945,25740,2.619845,0,0.0605,48.453133,20.6385
1,1,1,AB,25740,25740.11914,3.947727,0,0.1191,58.789639,17.0098
1,1,0,A,25740.11914,25740.41992,0.062078,0.29388,0.3009,5567.928711,0.1796
1,1,1,A,25740.41992,25753.28906,4.560985,0.281011,12.8691,2380.952393,0.42
1,1,0,A,25753.28906,25753.43945,0.578895,0,0.1504,75.930145,13.17
1,1,1,A,25753.43945,25754.2793,4.351522,0.345381,0.8397,76.807861,13.0195
1,1,0,A,25754.2793,25757.60938,-0.12142,0.139256,3.3303,1009.998962,0.9901
1,1,1,A,25757.60938,25765.38086,4.561205,0.302834,7.7715,239.808151,4.17
1,1,0,A,25765.38086,25765.83008,-0.03822,0.177458,0.4491,90.075485,11.1018
1,1,1,A,25765.83008,25771.74023,4.491879,0.381771,5.9101,121.645622,8.2206
1,1,0,A,25771.74023,25773.33008,1.075885,0.263492,1.5899,157.252487,6.3592
1,1,1,A,25773.33008,25774.74023,4.551084,0.300586,1.4101,133.333328,7.5
1,1,0,A,25774.74023,25775.78906,-0.169311,0.158318,1.0489,333.333344,3
1,1,1,A,25775.78906,25778.13086,4.604437,0.220012,2.3419,406.669373,2.459
1,1,0,A,25778.13086,25778.2793,0.701852,0,0.1482,294.915649,3.3908
1,1,1,A,25778.2793,25794.39063,4.376267,0.342373,16.1113,401.590302,2.4901
1,1,0,A,25794.39063,25794.63086,0.502497,0.205221,0.2405,61.502506,16.259501
1,1,1,A,25794.63086,25811.31055,4.457297,0.389313,16.679501,61.155346,16.351801
1,1,0,AB,25811.31055,25811.36914,2.556186,0,0.0586,59.101654,16.92
1,1,1,A,25811.36914,25817.73047,4.439063,0.431103,6.3614,59.743938,16.7381
1,1,0,AB,25817.73047,25817.82031,1.502543,0,0.0897,155.763245,6.42
1,1,1,A,25817.82031,25823.16016,4.471196,0.357867,5.34,155.012329,6.4511
1,1,0,A,25823.16016,25823.69922,-0.051478,0.448892,0.539,184.172241,5.4297
1,1,1,A,25823.69922,25823.84961,3.770904,0,0.1503,170.096954,5.879
1,1,0,A,25823.84961,25826.2793,-0.261059,0.147096,2.4297,1450.747192,0.6893
1,1,1,A,25826.2793,25827.50977,4.410056,0.289279,1.2308,387.596893,2.58
1,1,0,A,25827.50977,25827.90039,-0.063017,0.198018,0.3905,273.186737,3.6605
1,1,1,A,25827.90039,25832.93945,4.557088,0.312819,5.039,616.789001,1.6213
1,1,0,AB,25832.93945,25833.0293,1.63092,0,0.0897,184.179016,5.4295
1,1,1,A,25833.0293,25833.53906,4.61098,0.3571,0.5099,194.981186,5.1287
1,1,0,A,25833.53906,25834.28906,-0.132446,0.240368,0.75,1667.778564,0.5996
1,1,1,A,25834.28906,25843.28906,4.59229,0.273539,9,793.713806,1.2599
1,1,0,AB,25843.28906,25843.34961,2.193217,0,0.0604,102.564102,9.75
